Product Name,Code,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,,
HP Hewlett Packard,CHP-CF411X-PT,M452DW,M452NW,MFP-M477FDN,MFP-M477FDW,MFP-M477FNW,,,,,,,,,
Canon,CHP-CF412A,LASERSHOT LBP-1210,,,,,,,,,,,,,
HP Hewlett Packard,CHP-CF412A,M452DW,M452NW,MFP-M477FDN,MFP-M477FDW,MFP-M477FNW,,,,,,,,,
Canon,CHP-CF412A-PT,LASERSHOT LBP-1210,,,,,,,,,,,,,
HP Hewlett Packard,CHP-CF412A-PT,M452DW,M452NW,MFP-M477FDN,MFP-M477FDW,MFP-M477FNW,,,,,,,,,
Canon,CHP-CF412X,LASERSHOT LBP-1210,,,,,,,,,,,,,
HP Hewlett Packard,CHP-CF412X,M452DW,M452NW,MFP-M477FDN,MFP-M477FDW,MFP-M477FNW,,,,,,,,,
Canon,CHP-CF412X-PT,LASERSHOT LBP-1210,,,,,,,,,,,,,
HP Hewlett Packard,CHP-CF412X-PT,M452DW,M452NW,MFP-M477FDN,MFP-M477FDW,MFP-M477FNW,,,,,,,,,
Canon,CHP-CF413A,LASERSHOT LBP-1210,,,,,,,,,,,,,
HP Hewlett Packard,CHP-CF413A,M452DW,M452NW,MFP-M477FDN,MFP-M477FDW,MFP-M477FNW,,,,,,,,,
Canon,CHP-CF413A-PT,LASERSHOT LBP-1210,,,,,,,,,,,,,
HP Hewlett Packard,CHP-CF413A-PT,M452DW,M452NW,MFP-M477FDN,MFP-M477FDW,MFP-M477FNW,,,,,,,,,
Canon,CHP-CF413X,LASERSHOT LBP-1210,,,,,,,,,,,,,
HP Hewlett Packard,CHP-CF413X,M452NW MFP,M477FDN,M477FDW MFP,M477FNW,,,,,,,,,,
Canon,CHP-CF413X-PT,LASERSHOT LBP-1210,,,,,,,,,,,,,
HP Hewlett Packard,CHP-CF413X-PT,M452NW MFP,M477FDN,M477FDW MFP,M477FNW,,,,,,,,,,
Canon,CHP-Q2612AUNI,FAX L100,FAX L120,FAXPHONE L90,FAXPHONE L120,i-SENSYS 4050,i-SENSYS 4120,i-SENSYS 4140,,,,,,,
HP Hewlett Packard,CHP-Q2612AUNI,FAX L100,FAX L120,FAXPHONE L90,FAXPHONE L120,i-SENSYS 4050,i-SENSYS 4120,i-SENSYS 4140,,,,,,,
Canon,CHP-Q2612AUNI-PT,FAX L100,FAX L120,FAXPHONE L90,FAXPHONE L120,i-SENSYS 4050,i-SENSYS 4120,i-SENSYS 4140,,,,,,,
HP Hewlett Packard,CHP-Q2612AUNI-PT,FAX L100,FAX L120,FAXPHONE L90,FAXPHONE L120,i-SENSYS 4050,i-SENSYS 4120,i-SENSYS 4140,,,,,,,
Canon,CHP-Q2612X,FAX L100,FAX L120,FAX L140,FAX L160,i-Sensys MF4150,imageCLASS MF4150,imageCLASS MF435,,,,,,,
HP Hewlett Packard,CHP-Q2612X,FAX L100,FAX L120,FAX L140,FAX L160,i-Sensys MF4150,imageCLASS MF4150,imageCLASS MF435,,,,,,,
Canon,CHP-Q3962A,imageCLASS MF8170c,imageCLASS MF8180c,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q3962A,COLOR LASERJET 2500,COLOR LASERJ,,,,,,,,,,,,
Canon,CHP-Q3962A-PT,imageCLASS MF8170c,imageCLASS MF8180c,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q3962A-PT,COLOR LASERJET 2500,COLOR LASERJ,,,,,,,,,,,,
Canon,CHP-Q5949AUNI,LBP-3300,LBP-3360,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q5949AUNI,LASERJET 1160,LASERJET 1320,LaserJet 1320n,LaserJe,,,,,,,,,,
Canon,CHP-Q5949AUNI-PT,LBP-3300,LBP-3360,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q5949AUNI-PT,LASERJET 1160,LASERJET 1320,LaserJet 1320n,LaserJe,,,,,,,,,,
Canon,CHP-Q5949XUNI,LBP-3310,LBP-3360,LBP-3370,,,,,,,,,,,
HP Hewlett Packard,CHP-Q5949XUNI,LASERJET 1320,LaserJet 1320n,LaserJet 132,,,,,,,,,,,
Canon,CHP-Q5949XUNI-PT,LBP-3310,LBP-3360,LBP-3370,,,,,,,,,,,
HP Hewlett Packard,CHP-Q5949XUNI-PT,LASERJET 1320,LaserJet 1320n,LaserJet 132,,,,,,,,,,,
Canon,CHP-Q6511A,i-SENSYS LBP3460,imageRUNNER LBP3460,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q6511A,LASERJET 2420,LASERJET 2400 SERIE,,,,,,,,,,,,
Canon,CHP-Q6511A-PT,i-SENSYS LBP3460,imageRUNNER LBP3460,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q6511A-PT,LASERJET 2420,LASERJET 2400 SERIE,,,,,,,,,,,,
Canon,CHP-Q6511X,i-SENSYS LBP3460,imageRUNNER LBP3460,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q6511X,LASERJET 2420,LASERJET 2400 SERIE,,,,,,,,,,,,
Canon,CHP-Q6511X-PT,i-SENSYS LBP3460,imageRUNNER LBP3460,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q6511X-PT,LASERJET 2420,LASERJET 2400 SERIE,,,,,,,,,,,,
Canon,CHP-Q7553A,LBP-3300,LBP-3360,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q7553A,LASERJET 1160,LASERJET 1320,LaserJet 1320n,LaserJe,,,,,,,,,,
Canon,CHP-Q7553X,LBP-3310,LBP-3360,LBP-3370,,,,,,,,,,,
HP Hewlett Packard,CHP-Q7553X,LASERJET 1320,LaserJet 1320n,LaserJet 132,,,,,,,,,,,
Canon,CHP-Q7581A,imageCLASS MF9170c,imageRUNNER LBP5360,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q7581A,COLOR LASERJET 3800,3800DN,380,,,,,,,,,,,
Canon,CHP-Q7581A-PT,imageCLASS MF9170c,imageRUNNER LBP5360,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q7581A-PT,COLOR LASERJET 3800,3800DN,380,,,,,,,,,,,
Canon,CHP-Q7581A-R,imageCLASS MF8450c,imageCLASS MF9150c,imageCLASS MF9170c,imageRUNNER LBP5360,,,,,,,,,,
HP Hewlett Packard,CHP-Q7581A-R,HP,,,,,,,,,,,,,
Canon,CHP-Q7582A,imageCLASS MF9170c,imageRUNNER LBP5360,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q7582A,COLOR LASERJET 3800,3800DN,380,,,,,,,,,,,
Canon,CHP-Q7582A-PT,imageCLASS MF9170c,imageRUNNER LBP5360,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q7582A-PT,COLOR LASERJET 3800,3800DN,380,,,,,,,,,,,
Canon,CHP-Q7582A-R,imageCLASS MF8450c,imageCLASS MF9150c,imageCLASS MF9170c,imageRUNNER LBP5360,,,,,,,,,,
HP Hewlett Packard,CHP-Q7582A-R,HP,,,,,,,,,,,,,
Canon,CHP-Q7583A,imageCLASS MF9170c,imageRUNNER LBP5360,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q7583A,COLOR LASERJET 3800,3800DN,380,,,,,,,,,,,
Canon,CHP-Q7583A-PT,imageCLASS MF9170c,imageRUNNER LBP5360,,,,,,,,,,,,
HP Hewlett Packard,CHP-Q7583A-PT,COLOR LASERJET 3800,3800DN,380,,,,,,,,,,,
Canon,CHP-Q7583A-R,imageCLASS MF8450c,imageCLASS MF9150c,imageCLASS MF9170c,imageRUNNER LBP5360,,,,,,,,,,
HP Hewlett Packard,CHP-Q7583A-R,HP,,,,,,,,,,,,,
Canon,CHP-C4127X-R,LBP-1760,,,,,,,,,,,,,
HP Hewlett Packard,CHP-C4127X-R,LASERJET 4000,LASERJET 4050,,,,,,,,,,,,
Brother,CHP-C4127X-R,,,,,,,,,,,,,,
CIRB,cirb10003277,,,,,,,,,,,,,,
CIRB,PTS-1000-935,,,,,,,,,,,,,,
"CORPORATES STATIONERY",CS-1000,,,,,,,,,,,,,,
Dell,CDEL-1130,1130,1130n,1133,1135n,,,,,,,,,,
Dell,CDEL-1230C,1230c,1235cn,,,,,,,,,,,,
Dell,CDEL-1230K,1230c,1235cn,,,,,,,,,,,,
Dell,CDEL-1230M,1230,1230c,1235,1235cn,,,,,,,,,,
Dell,CDEL-1230Y,1230,1230c,1235,1235cn,,,,,,,,,,
Dell,CDEL-1250C,1250c,1350cnw,1355cn,1355cnw,C1760nw,C1765nf,C1765nfw,,,,,,,
Dell,CDEL-1250K,1250c,1350cnw,1355cn,1355cnw,C1760nw,C1765nf,C1765nfw,,,,,,,
Dell,CDEL-1250M,1250c,1350cnw,1355cn,1355cnw,C1760nw,C1765nf,C1765nfw,,,,,,,
Dell,CDEL-1250Y,1250c,1350cnw,1355cn,1355cnw,C1760nw,C1765nf,C1765nfw,,,,,,,
Dell,CDEL-1260,B1260dn,B1265dnf,,,,,,,,,,,,
Dell,CDEL-1320C,1320C ,,,,,,,,,,,,,
Dell,CDEL-1320K,1320C ,,,,,,,,,,,,,
Dell,CDEL-1320M,1320C ,,,,,,,,,,,,,
Dell,CDEL-1320Y,1320C ,,,,,,,,,,,,,
Dell,CDEL-1660C,C1660,C1660W,,,,,,,,,,,,
Dell,CDEL-1660K,C1660,C1660W,,,,,,,,,,,,
Dell,CDEL-1660M,C1660,C1660W,,,,,,,,,,,,
Dell,CDEL-1660Y,C1660,C1660W,,,,,,,,,,,,
Dell,CDEL-1700,1700,1700n,1710,1710n,,,,,,,,,,
Dell,CDEL-1720,1720,1720dn,,,,,,,,,,,,
Dell,CDEL-1815,1815,1815DN,,,,,,,,,,,,
Dell,CDEL-2150K,2150cn,2150cdn,2155cdn MFP,2155cn MFP,,,,,,,,,,
Dell,CDEL-2150M,2150cn,2150cdn,2155cdn MFP,2155cn MFP,,,,,,,,,,
Dell,CDEL-2150Y,2150cn,2150cdn,2155cdn MFP,2155cn MFP,,,,,,,,,,
Dell,CDEL-21BK,P513W,P713W,V313,V313W,V515W,V525W,V715W,,,,,,,
Dell,CDEL-21C,P513W,P713W,V313,V313W,V515W,V715W,,,,,,,,
Dell,CDEL-21C-PT,P513W,P713W,V313,V313W,V515W,V715W,,,,,,,,
Dell,CDEL-21K-PT,P513W,P713W,V313,V313W,V515W,V715W,,,,,,,,
Dell,CDEL-2330,2330D,2330DN,2350D,2350DN,,,,,,,,,,
Dell,CDEL-2335,2335dn,2355dn,,,,,,,,,,,,
Dell,CDEL-2350,2350D,2330D,2330DN,2350DN,,,,,,,,,,
Dell,CDEL-2360,B2360,B3460,B3465,,,,,,,,,,,
Dell,CDEL-2660BK,C2660dn,C2665dnf,,,,,,,,,,,,
Dell,CDEL-2660C,C2660dn,C2665dnf,,,,,,,,,,,,
Dell,CDEL-2660M,C2660dn,C2665dnf,,,,,,,,,,,,
Dell,CDEL-2660Y,C2660dn,C2665dnf,,,,,,,,,,,,
Dell,CDEL-2810,S2810,H815,S2810DN,S2815DN,S2815DW,,,,,,,,,
Dell,CDEL-2825CHC,S2825CDN,H625,H825CDW,,,,,,,,,,,
Dell,CDEL-2825KHC,S2825CDN,H625,H825CDW,,,,,,,,,,,
Dell,CDEL-2825MHC,S2825CDN,H625,H825CDW,,,,,,,,,,,
Dell,CDEL-2825YHC,S2825CDN,H625,H825CDW,,,,,,,,,,,
Dell,CDEL-3010C,3010,3010CN,,,,,,,,,,,,
Dell,CDEL-3010K,3010,3010CN,,,,,,,,,,,,
Dell,CDEL-3010M,3010,3010CN,,,,,,,,,,,,
Dell,CDEL-3010Y,3010,3010CN,,,,,,,,,,,,
Dell,CDEL-3100C,3100cn,3000cn,,,,,,,,,,,,
Dell,CDEL-3100K,3100cn,3000,3000cn,3100,,,,,,,,,,
Dell,CDEL-3100M,3100cn,3100,,,,,,,,,,,,
Dell,CDEL-3100Y,3100cn,3100,,,,,,,,,,,,
Dell,CDEL-3110C,3110cn ,,,,,,,,,,,,,
Dell,CDEL-3110K,3110cn ,,,,,,,,,,,,,
Dell,CDEL-3110M,3110cn ,,,,,,,,,,,,,
Dell,CDEL-3110Y,3110cn ,,,,,,,,,,,,,
Dell,CDEL-3130C,3130cn ,,,,,,,,,,,,,
Dell,CDEL-3130K,3130cn ,,,,,,,,,,,,,
Dell,CDEL-3130M,3130cn ,,,,,,,,,,,,,
Dell,CDEL-3130Y,3130cn ,,,,,,,,,,,,,
Dell,CDEL-31C,V525W,V725W,,,,,,,,,,,,
Dell,CDEL-31C-PT,V525W,V725W,,,,,,,,,,,,
Dell,CDEL-31K,V525W,V725W,,,,,,,,,,,,
Dell,CDEL-31K-PT,V525W,V725W,,,,,,,,,,,,
Dell,CDEL-31M,V525W,V725W,,,,,,,,,,,,
Dell,CDEL-31M-PT,V525W,V725W,,,,,,,,,,,,
Dell,CDEL-31Y,V525W,V725W,,,,,,,,,,,,
Dell,CDEL-31Y-PT,V525W,V725W,,,,,,,,,,,,
Dell,CDEL-3760C,3760,3765,,,,,,,,,,,,
Dell,CDEL-3760K,3760,3765,,,,,,,,,,,,
Dell,CDEL-3760M,3760,3765,,,,,,,,,,,,
Dell,CDEL-3760Y,3760,3765,,,,,,,,,,,,
Dell,CDEL-5100C,5100cn ,,,,,,,,,,,,,
Dell,CDEL-5100K,5100cn ,,,,,,,,,,,,,
Dell,CDEL-5100M,5100cn ,,,,,,,,,,,,,
Dell,CDEL-5100Y,5100cn ,,,,,,,,,,,,,
Dell,CDEL-5110C,5110cn ,,,,,,,,,,,,,
Dell,CDEL-5110K,5110cn ,,,,,,,,,,,,,
Dell,CDEL-5110M,5110cn ,,,,,,,,,,,,,
Dell,CDEL-5110Y,5110cn ,,,,,,,,,,,,,
Dell,CDEL-5330,5330dn ,,,,,,,,,,,,,
Dell,CDEL-5765C,5765,5765DN,,,,,,,,,,,,
Dell,CDEL-5765K,5765,5765DN,,,,,,,,,,,,
Dell,CDEL-5765M,5765,5765DN,,,,,,,,,,,,
Dell,CDEL-5765Y,5765,5765DN,,,,,,,,,,,,
Dell,CDEL-7130C,7130,7130CDN,,,,,,,,,,,,
Dell,CDEL-7130K,7130,7130CDN,,,,,,,,,,,,
Dell,CDEL-7130M,7130,7130CDN,,,,,,,,,,,,
Dell,CDEL-7130Y,7130,7130CDN,,,,,,,,,,,,
Dell,CDEL-7765C,C7765,C7765DN,,,,,,,,,,,,
Dell,CDEL-7765K,C7765,C7765DN,,,,,,,,,,,,
Dell,CDEL-7765M,C7765,C7765DN,,,,,,,,,,,,
Dell,CDEL-7765Y,C7765,C7765DN,,,,,,,,,,,,
Dell,CDEL-E310,E310DW,E514DW,E515DN,E515DW,,,,,,,,,,
Dell,CDEL-E310D,E310DW,E514DW,E515DN,E515DW,,,,,,,,,,
Dell,CLEX-24015SA-PT,1700,1700n,1710,1710n,,,,,,,,,,
IBM,Lexmark,CLEX-24015SA-PT,INFOPRINT 1412,INFOPRINT 1512,,,,,,,,,,,
Lexmark,CLEX-24015SA-PT,E230,E232,E234,,,,,,,,,,,
Dell,CLEX-64015HA-PT,5210n,5310n,,,,,,,,,,,,
Lexmark,CLEX-64015HA-PT,T640,T642,T644,X642e,X644e,X646e,,,,,,,,
Dell,CLEX-12A8305,1700,1700n,1710,1710n,,,,,,,,,,
Lexmark,CLEX-12A8305,INFOPRINT 1412,INFOPRINT 1512,,,,,,,,,,,,
IBM,CLEX-12A8305,E230,E232,E234,,,,,,,,,,,
DK,dk12011700,,,,,,,,,,,,,,
DK,PTS-1000-954,,,,,,,,,,,,,,
DK,dk12081798,,,,,,,,,,,,,,
DK,PTS-1000-955,,,,,,,,,,,,,,
DK,dk22051797,,,,,,,,,,,,,,
DK,PTS-1000-956,,,,,,,,,,,,,,
DY,dy409131796,,,,,,,,,,,,,,
DY,PTS-1000-957,,,,,,,,,,,,,,
DY,dy450131794,,,,,,,,,,,,,,
DY,PTS-1000-958,,,,,,,,,,,,,,
DY,dy450181795,,,,,,,,,,,,,,
DY,PTS-1000-959,,,,,,,,,,,,,,
MICR,e232micr1201,,,,,,,,,,,,,,
MICR,PTS-1000-48,,,,,,,,,,,,,,
EPRB,eprb10033369,,,,,,,,,,,,,,
EPRB,PTS-1000-936,,,,,,,,,,,,,,
EPRB,eprb10053368,,,,,,,,,,,,,,
EPRB,PTS-1000-937,,,,,,,,,,,,,,
EPRB,eprb10093367,,,,,,,,,,,,,,
EPRB,PTS-1000-938,,,,,,,,,,,,,,
EPRB,eprb10103366,,,,,,,,,,,,,,
EPRB,PTS-1000-939,,,,,,,,,,,,,,
Epson,CEPS-S020189,Stylus Color 740,Stylus Color 740i,Stylus Color 760,Stylus Color 800,Stylus Color 800N,,,,,,,,,
Epson,CEPS-S191089,Stylus Color 1160,Stylus Color 400,Stylus Color 440,Stylus Color 460,Stylus Color 600,S,,,,,,,,
Epson,CEPS-T003011,Stylus Color 980,Stylus Color 980N,,,,,,,,,,,,
Epson,CEPS-T005011,Stylus Color 980,Stylus Color 980N,,,,,,,,,,,,
Epson,CEPS-T007201,Stylus Photo 870,Stylus Photo 780,Stylus Photo 785EPX,Stylus Photo 790,Stylus Photo 825,,,,,,,,,
Epson,CEPS-T008201,Stylus Photo 870,Stylus Photo 780,Stylus Photo 785EPX,Stylus Photo 790,Stylus Photo 825,,,,,,,,,
Epson,CEPS-T009201,Stylus Photo 1270,Stylus Photo 1280,Stylus Photo 1290,,,,,,,,,,,
Epson,CEPS-T017201,Stylus Color 777,Stylus Color 777i,,,,,,,,,,,,
Epson,CEPS-T018201,Stylus Color 777,Stylus Color 777i,,,,,,,,,,,,
Epson,CEPS-T026201,Stylus Photo 810,Stylus C50,Stylus Photo 820,Stylus Photo 830,Stylus Photo 925,,,,,,,,,
Epson,CEPS-T027201,Stylus Photo 810,Stylus C50,Stylus Photo 820,Stylus Photo 830,Stylus Photo 925,,,,,,,,,
Epson,CEPS-T036120,Stylus Color C42UX,Stylus Color C44UX,,,,,,,,,,,,
Epson,CEPS-T037020,Stylus Color C42UX,Stylus Color C44UX,,,,,,,,,,,,
Epson,CEPS-T038120,C41SX,C41UX,C43SX,C43UX,C45,CX1500,,,,,,,,
Epson,CEPS-T039020,C41SX,C41UX,C43SX,C43UX,C45,CX1500,,,,,,,,
Epson,CEPS-T044120,Stylus C64,Stylus C64 Photo,Stylus C66,Stylus C84,Stylus C84 Photo,Stylus C86,Stylus C,,,,,,,
Epson,CEPS-T044120-PT,Stylus C64,Stylus C64 Photo,Stylus C66,Stylus C84,Stylus C84 Photo,Stylus C86,Stylus C,,,,,,,
Epson,CEPS-T044220,Stylus C64,Stylus C64 Photo,Stylus C66,Stylus C84,Stylus C84 Photo,Stylus C86,Stylus C,,,,,,,
Epson,CEPS-T044220-PT,Stylus C64,Stylus C64 Photo,Stylus C66,Stylus C84,Stylus C84 Photo,Stylus C86,Stylus C,,,,,,,
Epson,CEPS-T044320,Stylus C64,Stylus C64 Photo,Stylus C66,Stylus C84,Stylus C84 Photo,Stylus C86,Stylus C,,,,,,,
Epson,CEPS-T044320-PT,Stylus C64,Stylus C64 Photo,Stylus C66,Stylus C84,Stylus C84 Photo,Stylus C86,Stylus C,,,,,,,
Epson,CEPS-T044420,Stylus C64,Stylus C64 Photo,Stylus C66,Stylus C84,Stylus C84 Photo,Stylus C86,Stylus C,,,,,,,
Epson,CEPS-T044420-PT,Stylus C64,Stylus C64 Photo,Stylus C66,Stylus C84,Stylus C84 Photo,Stylus C86,Stylus C,,,,,,,
Epson,CEPS-T048120-PT,Stylus Photo R200,Stylus Photo R220,Stylus Photo R300,Stylus Photo R300M,Stylus Photo R3,,,,,,,,,
Epson,CEPS-T048220-PT,Stylus Photo R200,Stylus Photo R220,Stylus Photo R300,Stylus Photo R300M,Stylus Photo R3,,,,,,,,,
Epson,CEPS-T048320-PT,Stylus Photo R200,Stylus Photo R220,Stylus Photo R300,Stylus Photo R300M,Stylus Photo R3,,,,,,,,,
Epson,CEPS-T048420-PT,Stylus Photo R200,Stylus Photo R220,Stylus Photo R300,Stylus Photo R300M,Stylus Photo R3,,,,,,,,,
Epson,CEPS-T048520-PT,Stylus Photo R200,Stylus Photo R220,Stylus Photo R300,Stylus Photo R300M,Stylus Photo R3,,,,,,,,,
Epson,CEPS-T048620-PT,Stylus Photo R200,Stylus Photo R220,Stylus Photo R300,Stylus Photo R300M,Stylus Photo R3,,,,,,,,,
Epson,CEPS-T048C,Stylus Photo R200,Stylus Photo R220,Stylus Photo R300,Stylus Photo R300M,Stylus Photo R3,,,,,,,,,
Epson,CEPS-T048K,Stylus Photo R200,Stylus Photo R220,Stylus Photo R300,Stylus Photo R300M,Stylus Photo R3,,,,,,,,,
Epson,CEPS-T048LC,Stylus Photo R200,Stylus Photo R220,Stylus Photo R300,Stylus Photo R300M,Stylus Photo R3,,,,,,,,,
Epson,CEPS-T048LM,Stylus Photo R200,Stylus Photo R220,Stylus Photo R300,Stylus Photo R300M,Stylus Photo R3,,,,,,,,,
Epson,CEPS-T048M,Stylus Photo R200,Stylus Photo R220,Stylus Photo R300,Stylus Photo R300M,Stylus Photo R3,,,,,,,,,
Epson,CEPS-T048Y,Stylus Photo R200,Stylus Photo R220,Stylus Photo R300,Stylus Photo R300M,Stylus Photo R3,,,,,,,,,
Epson,CEPS-T060120-PT,Stylus C68,Stylus C88,Stylus C88Plus,Stylus CX3800,Stylus CX3810,Stylus CX4200,Stylus,,,,,,,
Epson,CEPS-T060220-PT,Stylus C68,Stylus C88,Stylus C88Plus,Stylus CX3800,Stylus CX3810,Stylus CX4200,Stylus,,,,,,,
Epson,CEPS-T060320-PT,Stylus C68,Stylus C88,Stylus C88Plus,Stylus CX3800,Stylus CX3810,Stylus CX4200,Stylus,,,,,,,
Epson,CEPS-T060420-PT,Stylus C68,Stylus C88,Stylus C88Plus,Stylus CX3800,Stylus CX3810,Stylus CX4200,Stylus,,,,,,,
Epson,CEPS-T060C,Stylus C68,Stylus C88,Stylus CX3800,Stylus CX3810,Stylus CX4200,Stylus CX4800,Stylus C,,,,,,,
Epson,CEPS-T060K,Stylus C68,Stylus C88,Stylus CX3800,Stylus CX3810,Stylus CX4200,Stylus CX4800,Stylus C,,,,,,,
Epson,CEPS-T060M,Stylus C68,Stylus C88,Stylus CX3800,Stylus CX3810,Stylus CX4200,Stylus CX4800,Stylus C,,,,,,,
Epson,CEPS-T060Y,Stylus C68,Stylus C88,Stylus CX3800,Stylus CX3810,Stylus CX4200,Stylus CX4800,Stylus C,,,,,,,
Epson,CEPS-T066140,Stylus C48 ,,,,,,,,,,,,,
Epson,CEPS-T067140,Stylus C48 ,,,,,,,,,,,,,
Epson,CEPS-T069120-PT,Stylus C120,Stylus CX5000,Stylus CX6000,Stylus CX7000F,Stylus CX7400,Stylus CX7450,Sty,,,,,,,
Epson,CEPS-T0691K,Stylus C120,Stylus CX5000,Stylus CX6000,Stylus CX7000F,Stylus CX7450,Stylus CX8400,Sty,,,,,,,
Epson,CEPS-T069220-PT,Stylus C120,Stylus CX5000,Stylus CX6000,Stylus CX7000F,Stylus CX7400,Stylus CX7450,Sty,,,,,,,
Epson,CEPS-T0692C,Stylus C120,Stylus CX5000,Stylus CX6000,Stylus CX7000F,Stylus CX7450,Stylus CX8400,Sty,,,,,,,
Epson,CEPS-T069320-PT,Stylus C120,Stylus CX5000,Stylus CX6000,Stylus CX7000F,Stylus CX7400,Stylus CX7450,Sty,,,,,,,
Epson,CEPS-T0693M,Stylus C120,Stylus CX5000,Stylus CX6000,Stylus CX7000F,Stylus CX7450,Stylus CX8400,Sty,,,,,,,
Epson,CEPS-T069420-PT,Stylus C120,Stylus CX5000,Stylus CX6000,Stylus CX7000F,Stylus CX7400,Stylus CX7450,Sty,,,,,,,
Epson,CEPS-T0694Y,Stylus C120,Stylus CX5000,Stylus CX6000,Stylus CX7000F,Stylus CX7450,Stylus CX8400,Sty,,,,,,,
Epson,CEPS-T078120-PT,Stylus Photo Artisan 50,Stylus Photo R260,Stylus Photo R280,Stylus Photo R380,Stylus Pho,,,,,,,,,
Epson,CEPS-T078220-PT,Stylus Photo Artisan 50,Stylus Photo R260,Stylus Photo R280,Stylus Photo R380,Stylus Pho,,,,,,,,,
Epson,CEPS-T078320-PT,Stylus Photo Artisan 50,Stylus Photo R260,Stylus Photo R280,Stylus Photo R380,Stylus Pho,,,,,,,,,
Epson,CEPS-T078420-PT,Stylus Photo Artisan 50,Stylus Photo R260,Stylus Photo R280,Stylus Photo R380,Stylus Pho,,,,,,,,,
Epson,CEPS-T078520-PT,Stylus Photo Artisan 50,Stylus Photo R260,Stylus Photo R280,Stylus Photo R380,Stylus Pho,,,,,,,,,
Epson,CEPS-T078620-PT,Stylus Photo Artisan 50,Stylus Photo R260,Stylus Photo R280,Stylus Photo R380,Stylus Pho,,,,,,,,,
Epson,CEPS-T078C,Stylus Photo R260,Stylus Photo Artisan 50,Stylus Photo R280,Stylus Photo R380,Stylus Pho,,,,,,,,,
Epson,CEPS-T078K,Stylus Photo R260,Stylus Photo Artisan 50,Stylus Photo R280,Stylus Photo R380,Stylus Pho,,,,,,,,,
Epson,CEPS-T078LC,Stylus Photo R260,Stylus Photo Artisan 50,Stylus Photo R280,Stylus Photo R380,Stylus Pho,,,,,,,,,
Epson,CEPS-T078LM,Stylus Photo R260,Stylus Photo Artisan 50,Stylus Photo R280,Stylus Photo R380,Stylus Pho,,,,,,,,,
Epson,CEPS-T078M,Stylus Photo R260,Stylus Photo Artisan 50,Stylus Photo R280,Stylus Photo R380,Stylus Pho,,,,,,,,,
Epson,CEPS-T078Y,Stylus Photo R260,Stylus Photo Artisan 50,Stylus Photo R280,Stylus Photo R380,Stylus Pho,,,,,,,,,
Epson,CEPS-T079120-PT,Artisan 1430,Stylus Photo R1400,,,,,,,,,,,,
Epson,CEPS-T079220-PT,Artisan 1430,Stylus Photo R1400,,,,,,,,,,,,
Epson,CEPS-T079320-PT,Artisan 1430,Stylus Photo R1400,,,,,,,,,,,,
Epson,CEPS-T079420-PT,Artisan 1430,Stylus Photo R1400,,,,,,,,,,,,
Epson,CEPS-T079520-PT,Artisan 1430,Stylus Photo R1400,,,,,,,,,,,,
Epson,CEPS-T079620-PT,Artisan 1430,Stylus Photo R1400,,,,,,,,,,,,
Epson,CEPS-T079C,Stylus Photo 1400,Stylus Artisan 1430,,,,,,,,,,,,
Epson,CEPS-T079K,Stylus Photo 1400,Stylus Artisan 1430,,,,,,,,,,,,
Epson,CEPS-T079LC,Stylus Photo 1400,Stylus Artisan 1430,,,,,,,,,,,,
Epson,CEPS-T079LM,Stylus Photo 1400,Stylus Artisan 1430,,,,,,,,,,,,
Epson,CEPS-T079M,Stylus Photo 1400,Stylus Artisan 1430,,,,,,,,,,,,
Epson,CEPS-T098120-PT,Artisan 700,Artisan 710,Artisan 725,Artisan 730,Artisan 800,Artisan 810,Artisan 835,A,,,,,,
Epson,CEPS-T098220-PT,Artisan 700,Artisan 710,Artisan 725,Artisan 730,Artisan 800,Artisan 810,Artisan 835,A,,,,,,
Epson,CEPS-T098320-PT,Artisan 700,Artisan 710,Artisan 725,Artisan 730,Artisan 800,Artisan 810,Artisan 835,A,,,,,,
Epson,CEPS-T098420-PT,Artisan 700,Artisan 710,Artisan 725,Artisan 730,Artisan 800,Artisan 810,Artisan 835,A,,,,,,
Epson,CEPS-T098520-PT,Artisan 700,Artisan 710,Artisan 725,Artisan 730,Artisan 800,Artisan 810,Artisan 835,A,,,,,,
Epson,CEPS-T098620-PT,Artisan 700,Artisan 710,Artisan 725,Artisan 730,Artisan 800,Artisan 810,Artisan 835,A,,,,,,
Epson,CEPS-T098C,Artisan 700,Artisan 710,Artisan 725,Artisan 730,Artisan 800,Artisan 810,Artisan 835,A,,,,,,
